Portfolio Name,Company Name,Asset Name,Sub-industry,Asset Type,Latitude,Longitude,Address,Asset ID,Country,Country Code,Realm,Biome,Ecosystem Functional Group,River Basin,Priority,Sensitive Locations,Biodiversity Importance (Aggregated),High Ecosystem Integrity (Aggregated),Decline in Ecosystem Integrity (Aggregated),Physical Water Risk (Aggregated),Ecosystem Services Provision (Aggregated)
SFI,Thomas Beteiligungen Gmbh,Thomas Zement Gmbh & Co Kg,Diversified Metals & Mining,Mining,51.599521,8.335833,,19249,Germany,DEU,Palearctic,Temperate Broadleaf & Mixed Forests,Western European broadleaf forests,Rhine (635),0,0.5582,0.7514,0.5582,0.3512,0.5386,0.4326
SFI,Thomas Beteiligungen Gmbh,Thomas Zement Gmbh & Co Kg,Diversified Metals & Mining,Mining,51.014295,11.684831,,19250,Germany,DEU,Palearctic,Temperate Broadleaf & Mixed Forests,Western European broadleaf forests,Elbe,0,0.531,0.2663,0.531,0.4044,0.75,0.3136
SFI,Titan Cement International Sa,Antea Cement Sha,Diversified Metals & Mining,Mining,41.549091,19.725338,,19251,Albania,ALB,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Illyrian deciduous forests,Adriatic Sea (660),1,0.9045,0.9256,0.7161,0.5414,0.9045,0.6223
SFI,Titan Cement International Sa,Zlatna Panega Cement Ad,Diversified Metals & Mining,Mining,43.087727,24.174899,,19252,Bulgaria,BGR,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Danube,1,0.7226,0.7764,0.7226,0.4965,0.5667,0.4413
SFI,Titan Cement International Sa,Alexandria Portland Cement Co Sae,Diversified Metals & Mining,Mining,31.142363,29.83813,,19253,Egypt,EGY,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Mediterranean dry woodlands and steppe,Nile,0,0.4035,0.1683,0.3825,0.4035,0.7711,0.3493
SFI,Titan Cement International Sa,Beni Suef Cement Co Sae,Diversified Metals & Mining,Mining,29.048454,31.169977,,19254,Egypt,EGY,Palearctic,Flooded Grasslands & Savannas,Nile Delta flooded savanna,Nile,1,0.6562,0.0363,0.6562,0.4165,0.8125,0.3363
SFI,Titan Cement International Sa,Titan Cement International Sa,Diversified Metals & Mining,Mining,38.334436,21.848612,,19255,Greece,GRC,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Ionian Sea,1,0.7151,0.9975,0.7151,0.4835,0.7137,0.5709
SFI,Titan Cement International Sa,Titan Cement International Sa,Diversified Metals & Mining,Mining,40.699271,22.9527,,19256,Greece,GRC,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Aegean Sea (662),1,0.6603,0.6603,0.56,0.34,0.7018,0.3449
SFI,Titan Cement International Sa,Titan Cement International Sa,Diversified Metals & Mining,Mining,38.129892,23.527035,,19257,Greece,GRC,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Ionian Sea,1,0.7137,0.8192,0.5838,0.3652,0.7137,0.496
SFI,Titan Cement International Sa,Titan Cement International Sa,Diversified Metals & Mining,Mining,38.041955,23.533322,,19258,Greece,GRC,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Aegean and Western Turkey sclerophyllous and mixed forests,Ionian Sea,1,0.7137,0.8427,0.5786,0.3565,0.7137,0.4756
SFI,Titan Cement International Sa,Cementarnica Usje Ad Skopje,Diversified Metals & Mining,Mining,41.967972,21.457449,,19259,Macedonia,MKD,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Vardar,0,0.5506,0.5506,0.7187,0.4298,0.5314,0.5062
SFI,Titan Cement International Sa,Adocim Cimento Beton Sanayi Ve Ticaret As,Diversified Metals & Mining,Mining,36.897873,30.610509,,19260,Turkey,TUR,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Eastern Mediterranean conifer-broadleaf forests,Mediterranean Sea (691),1,0.7411,0.7928,0.6853,0.6065,0.7411,0.5584
SFI,Titan Cement International Sa,Adocim Cimento Beton Sanayi Ve Ticaret As,Diversified Metals & Mining,Mining,40.104577,36.29338,,19261,Turkey,TUR,Palearctic,Temperate Conifer Forests,Northern Anatolian conifer and deciduous forests,Black Sea (688),1,0.663,0.0284,0.7474,0.5259,0.663,0.2963
SFI,Titan Cement International Sa,Adocim Cimento Beton Sanayi Ve Ticaret As,Diversified Metals & Mining,Mining,41.015432,27.969977,,19262,Turkey,TUR,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Aegean Sea (667),0,0.4831,0.0901,0.4831,0.4017,0.9123,0.2446
SFI,Titan Cement International Sa,Roanoke Cement Company Llc,Diversified Metals & Mining,Mining,37.461112,-79.995105,,19263,United States,USA,Nearctic,Temperate Broadleaf & Mixed Forests,Appalachian-Blue Ridge forests,North Atlantic (447),1,0.7524,0.7524,0.8049,0.4942,0.386,0.5749
SFI,Titan Cement International Sa,Titan Florida Llc,Diversified Metals & Mining,Mining,25.877824,-80.377344,,19264,United States,USA,Neotropic,Flooded Grasslands & Savannas,Everglades flooded grasslands,North Atlantic (448),1,0.8631,0.9095,0.6444,0.326,0.475,0.8631
SFI,Titan Cement International Sa,Sharrcem Shpk,Diversified Metals & Mining,Mining,42.146335,21.300077,,19265,Kosovo,XKX,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Vardar,1,0.6392,0.6392,0.6923,0.4393,0.5314,0.5061
SFI,Tpi Polene Pcl,Tpi Polene Pcl,Diversified Metals & Mining,Mining,14.64631,101.126496,,19266,Thailand,THA,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Southeast Indochina dry evergreen forests,Chao Phraya,1,0.7433,0.7799,0.5736,0.3775,0.7228,0.7433
SFI,Tracim Cimento As,Tracim Cimento As,Diversified Metals & Mining,Mining,41.630907,27.686888,,19267,Turkey,TUR,Palearctic,Temperate Broadleaf & Mixed Forests,Balkan mixed forests,Maritsa River,1,0.6557,0.3087,0.6557,0.4533,0.7332,0.382
SFI,Truong Son Cement Jsc,Truong Son Cement Jsc,Diversified Metals & Mining,Mining,20.770956,105.637605,,19268,Vietnam,VNM,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Northern Indochina subtropical forests,Red (Pacific Ocean),1,0.7067,0.7067,0.5786,0.4396,0.808,0.6082
SFI,Tuyen Quang Cement Jsc,Tuyen Quang Cement Jsc,Diversified Metals & Mining,Mining,21.86174,105.221656,,19269,Vietnam,VNM,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,South China-Vietnam subtropical evergreen forests,Red (Pacific Ocean),1,0.6527,0.6527,0.6358,0.4224,0.5007,0.738
SFI,Ube Industries Ltd,Ube Industries Ltd,Diversified Metals & Mining,Mining,34.169853,131.217994,,19270,Japan,JPN,Palearctic,Temperate Broadleaf & Mixed Forests,Taiheiyo evergreen forests,Honshu Island (289),0,0.5727,0.5727,0.5729,0.5562,0.4174,0.5152
SFI,Ube Industries Ltd,Ube Industries Ltd,Diversified Metals & Mining,Mining,33.782392,131.000718,,19271,,,,,,Kyushu & Ryukyu Islands,1,0.7086,0.9677,0.7086,0.4841,0.424,0.4728
SFI,Ube Industries Ltd,Ube Industries Ltd,Diversified Metals & Mining,Mining,33.949452,131.231146,,19272,Japan,JPN,Palearctic,Temperate Broadleaf & Mixed Forests,Taiheiyo evergreen forests,Honshu Island (289),0,0.5545,0.99,0.5545,0.4695,0.4174,0.5164
SFI,Uem Group Bhd,Negeri Sembilan Cement Industries Sdn Bhd,Diversified Metals & Mining,Mining,2.739681,102.394371,,19273,Malaysia,MYS,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Peninsular Malaysian rain forests,Malay Peninsula (526),1,0.695,0.7051,0.695,0.42,0.349,0.4679
SFI,Uem Group Bhd,Negeri Sembilan Cement Industries Sdn Bhd,Diversified Metals & Mining,Mining,6.512584,100.257447,,19274,Malaysia,MYS,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Tenasserim-South Thailand semi-evergreen rain forests,Andaman Sea,1,0.7187,0.8125,0.7187,0.4394,0.6291,0.4298
SFI,Ultratech Cement Ltd,Star Cement Co Llc,Diversified Metals & Mining,Mining,25.556404,55.977484,,19275,United Arab Emirates,ARE,Palearctic,Deserts & Xeric Shrublands,South Arabian plains and plateau desert,Arabian Peninsula,1,0.733,0.4848,0.733,0.3889,0.7996,0.5534
SFI,Ultratech Cement Ltd,Binani Cement Factory Llc,Diversified Metals & Mining,Mining,25.002524,55.133951,,19276,United Arab Emirates,ARE,Palearctic,Deserts & Xeric Shrublands,Arabian sand desert,Arabian Peninsula,1,0.6658,0.4981,0.6658,0.3551,0.7996,0.3198
SFI,Ultratech Cement Ltd,Star Cement Co Llc,Diversified Metals & Mining,Mining,25.43386,55.552188,,19277,United Arab Emirates,ARE,Palearctic,Deserts & Xeric Shrublands,Arabian sand desert,Arabian Peninsula,1,0.7349,0.7349,0.5677,0.3375,0.7996,0.5163
SFI,Ultratech Cement Ltd,Star Cement Co Llc,Diversified Metals & Mining,Mining,24.327372,54.500322,,19278,United Arab Emirates,ARE,Palearctic,Deserts & Xeric Shrublands,Arabian-Persian Gulf coastal plain desert,Arabian Peninsula,1,0.7271,0.2055,0.7271,0.3644,0.7996,0.504
SFI,Ultratech Cement Ltd,Shandong Binani Rong'an Cement Coltd,Diversified Metals & Mining,Mining,35.958318,118.986172,,19279,China,CHN,Palearctic,Temperate Broadleaf & Mixed Forests,Huang He Plain mixed forests,Yellow Sea & East China Sea,0,0.552,0.0439,0.552,0.4482,1,0.1747
SFI,Ultratech Cement Ltd,Binani Cement Ltd,Diversified Metals & Mining,Mining,24.82232,73.093914,,19280,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Arabian Sea (253),1,0.6978,0.1654,0.6978,0.5079,1,0.2864
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,24.327418,81.329448,,19281,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests,Ganges,0,0.5227,0.0574,0.5227,0.4879,0.75,0.202
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,24.449401,83.039567,,19282,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Chhota-Nagpur dry deciduous forests,Ganges,1,0.6957,0.0618,0.6957,0.4715,0.75,0.3713
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,24.528559,81.169019,,19283,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests,Ganges,0,0.4959,0.0547,0.4897,0.4959,0.75,0.2139
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,16.871085,80.021716,,19284,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,Bay of Bengal (254),0,0.4821,0.0602,0.4483,0.4821,0.7678,0.291
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,17.141011,77.176197,,19285,India,IND,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,Bay of Bengal (254),0,0.5118,0.0682,0.5118,0.5116,0.8355,0.137
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,24.765642,74.609918,,19286,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Yamuna,0,0.5093,0.0715,0.4912,0.5093,1,0.1148
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,19.785699,79.148964,,19287,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,Godavari,1,0.6368,0.0834,0.6368,0.4867,0.7181,0.3361
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,20.868289,71.397709,,19288,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Arabian Sea (253),0,0.4891,0.1037,0.4833,0.4891,0.9625,0.2759
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,15.023021,78.01432,,19289,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,Bay of Bengal (254),0,0.5292,0.1385,0.5292,0.4967,1,0.245
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,21.545403,81.947803,,19290,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,Mahanadi,1,0.6844,0.1488,0.6844,0.4733,0.75,0.4225
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,24.578516,74.803992,,19291,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Yamuna,0,0.5499,0.0857,0.5499,0.5027,1,0.1597
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,20.910015,71.46093,,19292,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Arabian Sea (253),0,0.492,0.0893,0.4813,0.492,0.9625,0.2523
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,27.668801,76.128894,,19293,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Yamuna,0,0.5361,0.0712,0.5361,0.453,1,0.1679
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,26.606036,73.684448,,19294,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Arabian Sea (253),0,0.5935,0.0429,0.5063,0.5935,1,0.1161
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,21.577059,82.021174,,19295,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,Mahanadi,1,0.6762,0.0968,0.6762,0.4802,0.75,0.4256
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,11.105441,79.172074,,19296,India,IND,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,Bay of Bengal (254),0,0.4977,0.2227,0.3992,0.4977,0.8127,0.2214
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,23.42854,68.712812,,19297,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Arabian Sea (253),1,0.6783,0.4324,0.6783,0.485,0.7508,0.3025
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,31.3282,76.894259,,19298,India,IND,Indomalayan,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests,Sutlej,1,0.7176,0.3174,0.7176,0.4539,0.6825,0.8067
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,22.266143,75.131695,,19299,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Narmada Valley dry deciduous forests,Arabian Sea (253),0,0.5249,0.0681,0.5249,0.4938,0.75,0.3276
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,26.576623,82.584652,,19300,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Upper Gangetic Plains moist deciduous forests,Gogra River,0,0.5255,0.0194,0.37,0.5255,1,0.2218
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,31.197965,76.629839,,19301,India,IND,Indomalayan,Tropical & Subtropical Coniferous Forests,Himalayan subtropical pine forests,Sutlej,1,0.6546,0.4868,0.618,0.2088,0.6825,0.6546
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,22.86688,73.360916,,19302,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Khathiar-Gir dry deciduous forests,Arabian Sea (253),0,0.5145,0.0818,0.388,0.5145,0.8434,0.0713
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,21.892175,84.098455,,19303,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,North Deccan dry deciduous forests,Mahanadi,1,0.647,0.3601,0.647,0.4242,0.75,0.6296
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,13.078557,79.613393,,19304,India,IND,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,East Deccan dry-evergreen forests,Bay of Bengal (254),0,0.4386,0.0666,0.4082,0.4356,1,0.4386
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,22.726902,88.26913,,19305,India,IND,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Lower Gangetic Plains moist deciduous forests,Bay of Bengal (254),0,0.4069,0.1455,0.388,0.4069,0.8,0.2831
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,15.352161,76.263198,,19306,India,IND,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,Bay of Bengal (254),0,0.508,0.4619,0.508,0.3958,1,0.1401
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,17.558229,76.003405,,19307,India,IND,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,Bay of Bengal (254),0,0.481,0.154,0.481,0.4725,0.8355,0.1121
SFI,Ultratech Cement Ltd,Ultratech Cement Ltd,Diversified Metals & Mining,Mining,28.505156,76.36704,,19308,India,IND,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,Yamuna,0,0.5132,0.059,0.4513,0.5132,1,0.0739
SFI,Cemex Sab De Cv,Cemex Colombia Sa,Diversified Metals & Mining,Mining,10.583339,-75.320012,,17709,Colombia,COL,Neotropic,Deserts & Xeric Shrublands,Guajira-Barranquilla xeric scrub,Caribbean Sea (302),1,0.7351,0.7351,0.7378,0.4831,0.5,0.7134
SFI,Cemex Sab De Cv,Cemex Latam Holdings Sa,Diversified Metals & Mining,Mining,10.199791,-85.182032,,17710,Costa Rica,CRI,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Central American dry forests,North Pacific (474),1,0.7745,0.9504,0.7745,0.4959,0.3444,0.7152
SFI,Cemex Sab De Cv,Cemex Latam Holdings Sa,Diversified Metals & Mining,Mining,9.864247,-84.039684,,17711,Costa Rica,CRI,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,North Pacific (474),1,0.8872,1,0.7502,0.4881,0.3619,0.8872
SFI,Cemex Sab De Cv,Cemex Czech Republic Sro,Diversified Metals & Mining,Mining,49.895604,15.639497,,17712,Czechia,CZE,Palearctic,Temperate Broadleaf & Mixed Forests,Western European broadleaf forests,Elbe,0,0.5388,0.4362,0.5388,0.426,0.5991,0.367
SFI,Cemex Sab De Cv,Cemex Czech Republic Sro,Diversified Metals & Mining,Mining,49.909865,18.461067,,17713,Czechia,CZE,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Oder,1,0.6613,0.7561,0.5452,0.5315,0.6613,0.515
SFI,Cemex Sab De Cv,Cemex Deutschland Ag,Diversified Metals & Mining,Mining,52.489222,13.836808,,17714,Germany,DEU,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Elbe,1,0.6417,0.6417,0.5592,0.4107,0.75,0.4122
SFI,Cemex Sab De Cv,Cemex Deutschland Ag,Diversified Metals & Mining,Mining,52.1576,14.650765,,17715,Germany,DEU,Palearctic,Temperate Broadleaf & Mixed Forests,Central European mixed forests,Oder,1,0.6039,0.7244,0.5899,0.4612,0.6039,0.4578
SFI,Cemex Sab De Cv,Cemex Dominicana Sa,Diversified Metals & Mining,Mining,18.506193,-69.339805,,17716,Dominican Republic,DOM,Neotropic,{Mangroves},Bahamian-Antillean mangroves,Hispaniola (482),1,0.7043,0.8761,0.6042,0.4748,0.5098,0.7043
SFI,Cemex Sab De Cv,Assiut Cement Co Sae,Diversified Metals & Mining,Mining,27.171458,31.017238,,17717,Egypt,EGY,Palearctic,Flooded Grasslands & Savannas,Nile Delta flooded savanna,Nile,1,0.7536,0.0235,0.7536,0.4252,0.8125,0.1407
SFI,Cemex Sab De Cv,Cemex Espana Sa,Diversified Metals & Mining,Mining,39.436556,-0.77638,,17718,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northeast Spain and Southern France Mediterranean forests,Mediterranean Sea (627),1,0.7511,0.7511,0.7176,0.4012,1,0.3348
SFI,Cemex Sab De Cv,Cemex Espana Sa,Diversified Metals & Mining,Mining,41.475476,-1.486787,,17719,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Ebro,1,0.9407,0.9407,0.7001,0.3447,1,0.34
SFI,Cemex Sab De Cv,Cemex Espana Sa,Diversified Metals & Mining,Mining,38.378014,-0.542867,,17720,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Mediterranean Sea (627),1,0.7648,0.7648,0.5807,0.1361,0.8975,0.259
SFI,Cemex Sab De Cv,Cemex Espana Sa,Diversified Metals & Mining,Mining,40.576824,0.54329,,17721,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Northeast Spain and Southern France Mediterranean forests,Mediterranean Sea (627),1,0.7922,0.7922,0.6904,0.444,0.9005,0.4323
SFI,Cemex Sab De Cv,Cemex Espana Sa,Diversified Metals & Mining,Mining,39.934332,-3.74396,,17722,Spain,ESP,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Iberian sclerophyllous and semi-deciduous forests,Tagus,1,0.75,0.8666,0.5607,0.3741,0.75,0.1277
SFI,Cemex Sab De Cv,Cemex Uk Cement Ltd,Diversified Metals & Mining,Mining,53.675822,-0.529654,,17723,United Kingdom,GBR,,,,North Sea (606),1,0.6336,0.7511,0.4383,0.3788,0.6336,0.3236
SFI,Cemex Sab De Cv,Cemex Uk Cement Ltd,Diversified Metals & Mining,Mining,52.377293,-1.286254,,17724,United Kingdom,GBR,Palearctic,Temperate Broadleaf & Mixed Forests,Celtic broadleaf forests,Severn,0,0.4094,0.2537,0.4094,0.3499,0.648,0.3433
SFI,Cemex Sab De Cv,Cemex Uk Cement Ltd,Diversified Metals & Mining,Mining,51.457535,0.351728,,17725,United Kingdom,GBR,Palearctic,Temperate Broadleaf & Mixed Forests,English Lowlands beech forests,North Sea (606),1,0.6683,0.7194,0.6683,0.3774,0.6245,0.5314
SFI,Cemex Sab De Cv,Cemex Latam Holdings Sa,Diversified Metals & Mining,Mining,13.969258,-90.794927,,17726,Guatemala,GTM,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Central American dry forests,North Pacific (456),1,0.6299,0.9707,0.6299,0.4643,0.4945,0.606
SFI,Cemex Sab De Cv,Cemex Hrvatska Dd,Diversified Metals & Mining,Mining,43.540248,16.44147,,17727,Croatia,HRV,Palearctic,"Mediterranean Forests"",""Woodlands & Scrub",Illyrian deciduous forests,Adriatic Sea (659),1,0.8802,0.9952,0.8802,0.4477,0.6795,0.7443
